,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
176,DepthPro,0000000036.png,3,0.942348,46.11344115,45.38922507,3.965122583,-0.178178024,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[18.9716391  14.0990206  13.16219779 ...  7.56077922  7.61062998
   7.86094727]
 [14.70264315 13.89479041 13.67133555 ...  7.75913044  7.80412051
   7.65780666]
 [13.71364269 13.68944548 13.66456041 ...  7.75838712  7.71836633
   7.63722212]
 ...
 [ 4.48449288  4.47408643  4.46522068 ...  6.47549137  6.47418649
   6.40224591]
 [ 4.43515662  4.45325816  4.47278947 ...  6.40044563  6.39199045
   6.26733675]
 [ 4.389495    4.46472343  4.4920654  ...  6.29388881  6.32445665
   6.15327125]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
177,UniDepthV2,0000000036.png,3,0.942348,46.11344115,46.18881083,3.323380224,-0.178178024,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[10.81680236 10.82408161 10.80836362 ...  6.58179919  6.58170756
   6.57422523]
 [10.79748894 10.80491187 10.80990346 ...  6.58289882  6.58280718
   6.57532163]
 [10.79944966 10.80687719 10.81187155 ...  6.58410159  6.58400995
   6.57652072]
 ...
 [ 3.71349581  3.71242105  3.71412943 ...  5.40449263  5.4097246
   5.40890172]
 [ 3.7092198   3.70817198  3.71347601 ...  5.37721891  5.38242371
   5.38160728]
 [ 3.7085003   3.70742508  3.70912977 ...  5.35520939  5.36039301
   5.35436303]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
178,DepthPro,0000000036.png,4,0.971873,10.16790984,10.11486495,0.603146851,10.84981307,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[16.42061594 12.20319452 11.39234168 ...  6.54411836  6.58726593
   6.80392429]
 [12.72565091 12.02642617 11.83301819 ...  6.71579826  6.75473874
   6.628099  ]
 [11.86963649 11.84869296 11.82715406 ...  6.7151549   6.6805155
   6.61028236]
 ...
 [ 3.88148514  3.872478    3.86480438 ...  5.60476384  5.60363442
   5.54136733]
 [ 3.83878288  3.8544504   3.87135543 ...  5.53980913  5.53249088
   5.42459875]
 [ 3.79926116  3.86437399  3.88803943 ...  5.44758048  5.47403801
   5.32587108]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
179,UniDepthV2,0000000036.png,4,0.971873,10.16790984,10.15498457,0.45510639,10.84981307,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[10.77105039 10.77829886 10.76264735 ...  6.55396007  6.55386882
   6.54641815]
 [10.75181867 10.7592102  10.76418068 ...  6.55505504  6.5549638
   6.54750991]
 [10.7537711  10.76116721 10.76614044 ...  6.55625273  6.55616148
   6.54870393]
 ...
 [ 3.69778879  3.69671857  3.69841973 ...  5.38163318  5.38684302
   5.38602362]
 [ 3.69353086  3.69248748  3.69776907 ...  5.35447482  5.3596576
   5.35884463]
 [ 3.69281441  3.69174374  3.69344122 ...  5.3325584   5.33772008
   5.33171561]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
180,DepthPro,0000000036.png,5,0.948975,70.61328125,75.61285011,8.447227893,-3.943985923,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[26.82094378 19.93233356 18.60791074 ... 10.68896753 10.75944349
  11.11332678]
 [20.78569823 19.64360541 19.32769859 ... 10.96938436 11.03298857
  10.826139  ]
 [19.38750983 19.3533013  19.31812031 ... 10.9683335  10.91175455
  10.79703783]
 ...
 [ 6.33990194  6.32518994  6.31265607 ...  9.15465391  9.15280914
   9.05110394]
 [ 6.27015334  6.29574419  6.32335637 ...  9.04855883  9.03660541
   8.86037762]
 [ 6.20559974  6.31195309  6.35060751 ...  8.8979153   8.94113024
   8.69911879]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
181,UniDepthV2,0000000036.png,5,0.948975,70.61328125,75.78403876,8.328670271,-3.943985923,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.09426407 14.10374892 14.08326841 ...  8.57606645  8.57594705
   8.5661976 ]
 [14.06909874 14.07877079 14.08527482 ...  8.57749926  8.57737986
   8.56762621]
 [14.07165355 14.0813316  14.08783924 ...  8.57906647  8.57894707
   8.56918862]
 ...
 [ 4.83867494  4.83727453  4.83950055 ...  7.04203921  7.04885644
   7.04778424]
 [ 4.83310331  4.83173801  4.83864914 ...  7.00650163  7.01328346
   7.01221966]
 [ 4.83216581  4.8307648   4.83298601 ...  6.97782328  6.98457751
   6.97672047]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
182,DepthPro,0000000036.png,6,0.97508,19.68933856,20.04083964,0.996520823,4.690507753,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[17.71048219 13.16177542 12.28722876 ...  7.05816957  7.10470645
   7.33838367]
 [13.72527161 12.97112162 12.76252113 ...  7.24333521  7.28533452
   7.14874702]
 [12.80201586 12.77942718 12.75619637 ...  7.2426413   7.20528093
   7.12953085]
 ...
 [ 4.18638215  4.17666748  4.16839109 ...  6.04502721  6.04380907
   5.97665081]
 [ 4.14032556  4.15722378  4.17545674 ...  5.97497021  5.96707709
   5.85070986]
 [ 4.09769934  4.16792689  4.19345129 ...  5.87549684  5.90403266
   5.74422696]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
183,UniDepthV2,0000000036.png,6,0.97508,19.68933856,20.67355913,2.761364566,4.690507753,"[[[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [ 63  71  82]
  [ 54  64  83]
  [ 47  57  77]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 63  70  83]
  [ 52  64  84]
  [ 44  56  76]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 64  69  81]
  [ 49  62  83]
  [ 42  52  73]]

 ...

 [[ 46  36  39]
  [ 48  35  54]
  [ 49  50  71]
  ...
  [ 19  20  23]
  [ 18  20  25]
  [ 18  22  28]]

 [[ 45  43  39]
  [ 40  42  59]
  [ 49  56  75]
  ...
  [ 23  22  25]
  [ 23  21  26]
  [ 22  22  28]]

 [[ 45  63  87]
  [ 43  68  90]
  [ 55  73  92]
  ...
  [ 21  21  33]
  [ 21  22  31]
  [ 22  23  28]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[11.22351566 11.23106862 11.21475962 ...  6.82927577  6.82918069
   6.82141703]
 [11.20347606 11.21117808 11.21635736 ...  6.83041674  6.83032166
   6.82255465]
 [11.2055105  11.21321731 11.21839945 ...  6.83166474  6.83156966
   6.82379883]
 ...
 [ 3.85312378  3.85200861  3.85378122 ...  5.60770232  5.61313101
   5.61227719]
 [ 3.84868699  3.84759977  3.85310323 ...  5.57940311  5.5848036
   5.58395648]
 [ 3.84794044  3.84682479  3.84859358 ...  5.55656602  5.56194454
   5.55568784]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
184,DepthPro,0000000037.png,0,0.992569,11.28174417,11.12240054,0.773799573,-15.64159881,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 73  84 100]
  [ 73  83 101]
  [ 72  81 100]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  85 105]
  [ 71  83 107]
  [ 73  79 102]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 67  85 102]
  [ 70  83 102]
  [ 72  79  97]]

 ...

 [[ 30  25  30]
  [ 28  25  29]
  [ 27  25  29]
  ...
  [ 21  25  33]
  [ 19  25  33]
  [ 19  26  34]]

 [[ 17  19  29]
  [ 15  20  29]
  [ 15  20  30]
  ...
  [ 22  26  34]
  [ 24  26  34]
  [ 23  26  34]]

 [[ 16  17  25]
  [ 16  18  28]
  [ 18  19  31]
  ...
  [ 21  26  39]
  [ 23  26  36]
  [ 23  26  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.71925905 11.54118163 10.81829423 ...  5.9035715   5.87711244
   5.9686297 ]
 [12.11244739 11.53552292 11.33789333 ...  6.03232317  6.05638815
   5.96800276]
 [11.26442095 11.28641427 11.27640675 ...  6.00712084  5.9715691
   5.93013653]
 ...
 [ 3.27560137  3.25101299  3.2501814  ...  5.6654457   5.6685731
   5.61644354]
 [ 3.25888854  3.2528928   3.25772785 ...  5.58239703  5.5739861
   5.47088301]
 [ 3.30084593  3.30426487  3.30019097 ...  5.50084222  5.54880042
   5.41049561]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
185,UniDepthV2,0000000037.png,0,0.992569,11.28174417,11.4440969,1.352940692,-15.64159881,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 73  84 100]
  [ 73  83 101]
  [ 72  81 100]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  85 105]
  [ 71  83 107]
  [ 73  79 102]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 67  85 102]
  [ 70  83 102]
  [ 72  79  97]]

 ...

 [[ 30  25  30]
  [ 28  25  29]
  [ 27  25  29]
  ...
  [ 21  25  33]
  [ 19  25  33]
  [ 19  26  34]]

 [[ 17  19  29]
  [ 15  20  29]
  [ 15  20  30]
  ...
  [ 22  26  34]
  [ 24  26  34]
  [ 23  26  34]]

 [[ 16  17  25]
  [ 16  18  28]
  [ 18  19  31]
  ...
  [ 21  26  39]
  [ 23  26  36]
  [ 23  26  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[10.71642994 10.72394938 10.74998033 ...  5.68885427  5.68884292
   5.67682354]
 [10.69753627 10.7259236  10.75170198 ...  5.68441204  5.68984611
   5.6778641 ]
 [10.69926359 10.70692966 10.75349458 ...  5.68535658  5.68527712
   5.67879114]
 ...
 [ 3.16873819  3.1709087   3.17236832 ...  5.46725492  5.4725471
   5.47169384]
 [ 3.16503144  3.16719911  3.16865637 ...  5.44488579  5.45015526
   5.44400368]
 [ 3.16138264  3.16354676  3.16500212 ...  5.4174061   5.42264956
   5.42181002]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
186,DepthPro,0000000037.png,1,0.990067,4.887142784,4.749684347,1.003666044,-33.33726454,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 73  84 100]
  [ 73  83 101]
  [ 72  81 100]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  85 105]
  [ 71  83 107]
  [ 73  79 102]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 67  85 102]
  [ 70  83 102]
  [ 72  79  97]]

 ...

 [[ 30  25  30]
  [ 28  25  29]
  [ 27  25  29]
  ...
  [ 21  25  33]
  [ 19  25  33]
  [ 19  26  34]]

 [[ 17  19  29]
  [ 15  20  29]
  [ 15  20  30]
  ...
  [ 22  26  34]
  [ 24  26  34]
  [ 23  26  34]]

 [[ 16  17  25]
  [ 16  18  28]
  [ 18  19  31]
  ...
  [ 21  26  39]
  [ 23  26  36]
  [ 23  26  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.30079228 11.21306722 10.51073143 ...  5.73573367  5.71002684
   5.79894227]
 [11.76809197 11.20756938 11.01555838 ...  5.86082494  5.88420576
   5.79833316]
 [10.94417482 10.96554286 10.95581986 ...  5.83633911  5.8017981
   5.76154346]
 ...
 [ 3.18247642  3.15858708  3.15777913 ...  5.50437776  5.50741625
   5.45676873]
 [ 3.16623873  3.16041345  3.16511103 ...  5.42369015  5.41551835
   5.31534647]
 [ 3.20700327  3.21032502  3.20636694 ...  5.34445394  5.39104869
   5.25667587]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
187,UniDepthV2,0000000037.png,1,0.990067,4.887142784,4.831080131,1.212190469,-33.33726454,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 73  84 100]
  [ 73  83 101]
  [ 72  81 100]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  85 105]
  [ 71  83 107]
  [ 73  79 102]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 67  85 102]
  [ 70  83 102]
  [ 72  79  97]]

 ...

 [[ 30  25  30]
  [ 28  25  29]
  [ 27  25  29]
  ...
  [ 21  25  33]
  [ 19  25  33]
  [ 19  26  34]]

 [[ 17  19  29]
  [ 15  20  29]
  [ 15  20  30]
  ...
  [ 22  26  34]
  [ 24  26  34]
  [ 23  26  34]]

 [[ 16  17  25]
  [ 16  18  28]
  [ 18  19  31]
  ...
  [ 21  26  39]
  [ 23  26  36]
  [ 23  26  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[10.72886943 10.7363976  10.76245877 ...  5.69545782  5.69544645
   5.68341312]
 [10.70995383 10.73837411 10.76418241 ...  5.69101043  5.69645081
   5.68445489]
 [10.71168316 10.71935812 10.76597709 ...  5.69195607  5.69187651
   5.685383  ]
 ...
 [ 3.17241642  3.17458945  3.17605076 ...  5.47360124  5.47889956
   5.47804531]
 [ 3.16870537  3.17087556  3.1723345  ...  5.45120614  5.45648173
   5.45032301]
 [ 3.16505233  3.16721896  3.16867601 ...  5.42369455  5.4289441
   5.42810359]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
188,DepthPro,0000000037.png,2,0.972067,35.87698739,35.19496506,3.046950746,-7.692215565,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 73  84 100]
  [ 73  83 101]
  [ 72  81 100]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  85 105]
  [ 71  83 107]
  [ 73  79 102]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 67  85 102]
  [ 70  83 102]
  [ 72  79  97]]

 ...

 [[ 30  25  30]
  [ 28  25  29]
  [ 27  25  29]
  ...
  [ 21  25  33]
  [ 19  25  33]
  [ 19  26  34]]

 [[ 17  19  29]
  [ 15  20  29]
  [ 15  20  30]
  ...
  [ 22  26  34]
  [ 24  26  34]
  [ 23  26  34]]

 [[ 16  17  25]
  [ 16  18  28]
  [ 18  19  31]
  ...
  [ 21  26  39]
  [ 23  26  36]
  [ 23  26  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[16.35897216 12.82685959 12.02344314 ...  6.56122441  6.53181784
   6.63353004]
 [13.46176388 12.8205705  12.60092514 ...  6.70431891  6.73106471
   6.63283326]
 [12.51926801 12.54371135 12.53258901 ...  6.67630906  6.63679689
   6.59074877]
 ...
 [ 3.64050062  3.61317311  3.61224888 ...  6.2965716   6.30004739
   6.24211064]
 [ 3.62192599  3.61526233  3.620636   ...  6.20427138  6.19492348
   6.0803348 ]
 [ 3.6685574   3.67235721  3.66782948 ...  6.11363143  6.16693214
   6.01322028]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
189,UniDepthV2,0000000037.png,2,0.972067,35.87698739,35.47256008,3.320260556,-7.692215565,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 73  84 100]
  [ 73  83 101]
  [ 72  81 100]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 71  85 105]
  [ 71  83 107]
  [ 73  79 102]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 67  85 102]
  [ 70  83 102]
  [ 72  79  97]]

 ...

 [[ 30  25  30]
  [ 28  25  29]
  [ 27  25  29]
  ...
  [ 21  25  33]
  [ 19  25  33]
  [ 19  26  34]]

 [[ 17  19  29]
  [ 15  20  29]
  [ 15  20  30]
  ...
  [ 22  26  34]
  [ 24  26  34]
  [ 23  26  34]]

 [[ 16  17  25]
  [ 16  18  28]
  [ 18  19  31]
  ...
  [ 21  26  39]
  [ 23  26  36]
  [ 23  26  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[10.57451081 10.58193067 10.60761689 ...  5.613516    5.6135048
   5.6016446 ]
 [10.55586735 10.58387875 10.60931574 ...  5.6091326   5.61449471
   5.60267138]
 [10.5575718  10.56513634 10.61108459 ...  5.61006463  5.60998623
   5.60358614]
 ...
 [ 3.12677416  3.12891593  3.13035621 ...  5.39485133  5.40007342
   5.39923146]
 [ 3.12311651  3.12525547  3.12669342 ...  5.37277843  5.37797812
   5.371908  ]
 [ 3.11951602  3.12165148  3.12308757 ...  5.34566266  5.35083668
   5.35000826]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
