,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
107,UniDepthV2,0000000963.png,0,0.989472,8.174025738,8.247281806,0.770087597,15.67548353,"[[[ 45  28  27]
  [ 44  29  28]
  [ 43  31  26]
  ...
  [  8  10  16]
  [  8   9  15]
  [  9  10  14]]
 [[ 46  27  28]
  [ 44  29  28]
  [ 43  31  28]
  ...
  [ 10   7  13]
  [  9   9  14]
  [  8  11  12]]
 [[ 47  29  29]
  [ 46  28  28]
  [ 44  30  28]
  ...
  [ 11   8  11]
  [  8  10  10]
  [  6   9   9]]
 ...
 [[178 255 255]
  [138 236 216]
  [150 190 146]
  ...
  [ 12   7   7]
  [ 12   7   6]
  [ 12   7   5]]
 [[190 255 255]
  [170 237 207]
  [178 194 152]
  ...
  [ 10   7   7]
  [ 10   7   7]
  [ 10   8   5]]
 [[184 255 255]
  [174 231 212]
  [178 192 179]
  ...
  [ 11   6   8]
  [ 10   7   8]
  [ 10   8   8]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[8.61470065 8.62068378 8.64156658 ... 8.84025668 8.83992227 8.82990343]
 [8.59937296 8.62212867 8.64301692 ... 8.80703686 8.80691509 8.77980834]
 [8.60080513 8.6235672  8.6442519  ... 8.75723711 8.75690633 8.72994861]
 ...
 [3.50857645 3.51097893 3.51606854 ... 4.63659791 4.63653384 4.63129769]
 [3.51481267 3.51721878 3.52231657 ... 4.64025921 4.63575369 4.63048755]
 [3.52448823 3.52349134 3.53197737 ... 4.63944135 4.63943272 4.63419657]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
108,DepthPro,0000001070.png,1,0.944356,22.80775937,22.83671852,0.603843945,6.241999892,"[[[ 47  49  44]
  [ 46  44  41]
  [ 45  42  41]
  ...
  [ 86  98 119]
  [ 81  97 117]
  [ 76  99 117]]
 [[ 47  55  47]
  [ 47  51  41]
  [ 46  47  45]
  ...
  [ 85  95 117]
  [ 82  99 117]
  [ 81 103 117]]
 [[ 47  59  53]
  [ 48  55  46]
  [ 50  52  47]
  ...
  [ 85  99 118]
  [ 85 103 119]
  [ 85 103 118]]
 ...
 [[ 18  29  30]
  [ 12  22  25]
  [ 15  16  17]
  ...
  [ 15  21  35]
  [ 10  18  30]
  [  9  16  23]]
 [[ 21  32  31]
  [ 17  23  24]
  [ 18  15  16]
  ...
  [ 25  25  33]
  [ 27  24  30]
  [ 26  22  23]]
 [[ 20  33  28]
  [ 17  26  19]
  [ 17  18  11]
  ...
  [ 22  25  31]
  [ 24  26  31]
  [ 25  25  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[23.32231871 17.40815029 16.417979   ...  8.85478063  8.79269072
   8.86766508]
 [18.17681518 17.40878907 17.19341822 ...  8.99056936  9.01214041
   8.84595569]
 [17.24051712 17.20022307 17.12483676 ...  8.96916206  8.91005856
   8.8598807 ]
 ...
 [ 4.90424477  4.89178091  4.8666696  ...  5.0574301   5.36556962
   5.59794089]
 [ 4.86880006  4.88846342  4.88160009 ...  4.64599016  4.7737097
   4.85720843]
 [ 4.87564864  4.9345777   4.90976137 ...  4.47381788  4.47826137
   4.45737639]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
109,UniDepthV2,0000001070.png,1,0.944356,22.80775937,23.84374363,6.509931274,6.241999892,"[[[ 47  49  44]
  [ 46  44  41]
  [ 45  42  41]
  ...
  [ 86  98 119]
  [ 81  97 117]
  [ 76  99 117]]
 [[ 47  55  47]
  [ 47  51  41]
  [ 46  47  45]
  ...
  [ 85  95 117]
  [ 82  99 117]
  [ 81 103 117]]
 [[ 47  59  53]
  [ 48  55  46]
  [ 50  52  47]
  ...
  [ 85  99 118]
  [ 85 103 119]
  [ 85 103 118]]
 ...
 [[ 18  29  30]
  [ 12  22  25]
  [ 15  16  17]
  ...
  [ 15  21  35]
  [ 10  18  30]
  [  9  16  23]]
 [[ 21  32  31]
  [ 17  23  24]
  [ 18  15  16]
  ...
  [ 25  25  33]
  [ 27  24  30]
  [ 26  22  23]]
 [[ 20  33  28]
  [ 17  26  19]
  [ 17  18  11]
  ...
  [ 22  25  31]
  [ 24  26  31]
  [ 25  25  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[15.30327613 15.34313988 15.29076192 ...  8.25701817  8.25690301
   8.23146615]
 [15.33593364 15.34617711 15.3234734  ...  8.2585143   8.25840004
   8.23295598]
 [15.36853896 15.40857723 15.35598336 ...  8.24395067  8.24363849
   8.21823581]
 ...
 [ 5.26589877  5.26430413  5.26160201 ...  5.37073654  5.39695071
   5.41208652]
 [ 5.24956372  5.25312546  5.25545736 ...  5.28678517  5.29177691
   5.30646739]
 [ 5.23837605  5.24192924  5.2442553  ...  5.01479947  5.05322781
   5.11213817]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
110,DepthPro,0000001070.png,2,0.969222,51.85245467,49.83016311,5.486000723,0.703759953,"[[[ 47  49  44]
  [ 46  44  41]
  [ 45  42  41]
  ...
  [ 86  98 119]
  [ 81  97 117]
  [ 76  99 117]]
 [[ 47  55  47]
  [ 47  51  41]
  [ 46  47  45]
  ...
  [ 85  95 117]
  [ 82  99 117]
  [ 81 103 117]]
 [[ 47  59  53]
  [ 48  55  46]
  [ 50  52  47]
  ...
  [ 85  99 118]
  [ 85 103 119]
  [ 85 103 118]]
 ...
 [[ 18  29  30]
  [ 12  22  25]
  [ 15  16  17]
  ...
  [ 15  21  35]
  [ 10  18  30]
  [  9  16  23]]
 [[ 21  32  31]
  [ 17  23  24]
  [ 18  15  16]
  ...
  [ 25  25  33]
  [ 27  24  30]
  [ 26  22  23]]
 [[ 20  33  28]
  [ 17  26  19]
  [ 17  18  11]
  ...
  [ 22  25  31]
  [ 24  26  31]
  [ 25  25  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[27.50211514 20.52801694 19.36038841 ... 10.4417232  10.36850562
  10.45691679]
 [21.43444098 20.5287702  20.27480086 ... 10.60184781 10.62728481
  10.43131666]
 [20.33034076 20.28282527 20.19392832 ... 10.57660393 10.50690798
  10.4477373 ]
 ...
 [ 5.7831773   5.76847969  5.73886797 ...  5.96381632  6.32718022
   6.60119677]
 [ 5.74138024  5.76456765  5.75647428 ...  5.47863863  5.62924791
   5.72771117]
 [ 5.74945622  5.81894647  5.78968259 ...  5.27560985  5.28084971
   5.25622175]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
111,UniDepthV2,0000001070.png,2,0.969222,51.85245467,51.0032602,5.213165595,0.703759953,"[[[ 47  49  44]
  [ 46  44  41]
  [ 45  42  41]
  ...
  [ 86  98 119]
  [ 81  97 117]
  [ 76  99 117]]
 [[ 47  55  47]
  [ 47  51  41]
  [ 46  47  45]
  ...
  [ 85  95 117]
  [ 82  99 117]
  [ 81 103 117]]
 [[ 47  59  53]
  [ 48  55  46]
  [ 50  52  47]
  ...
  [ 85  99 118]
  [ 85 103 119]
  [ 85 103 118]]
 ...
 [[ 18  29  30]
  [ 12  22  25]
  [ 15  16  17]
  ...
  [ 15  21  35]
  [ 10  18  30]
  [  9  16  23]]
 [[ 21  32  31]
  [ 17  23  24]
  [ 18  15  16]
  ...
  [ 25  25  33]
  [ 27  24  30]
  [ 26  22  23]]
 [[ 20  33  28]
  [ 17  26  19]
  [ 17  18  11]
  ...
  [ 22  25  31]
  [ 24  26  31]
  [ 25  25  30]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.88051857 14.91928107 14.86835007 ...  8.02891558  8.02880361
   8.00406944]
 [14.9122739  14.9222344  14.90015789 ...  8.03037038  8.03025928
   8.00551812]
 [14.94397849 14.9829107  14.93176975 ...  8.01620908  8.01590552
   7.9912046 ]
 ...
 [ 5.12042675  5.11887616  5.11624869 ...  5.22236835  5.24785834
   5.26257601]
 [ 5.10454296  5.1080063   5.11027379 ...  5.14073616  5.14559
   5.15987465]
 [ 5.09366435  5.09711939  5.09938119 ...  4.87626414  4.91363089
   4.97091383]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
112,DepthPro,0000001284.png,0,0.996651,42.74921875,43.03329014,2.442283436,-6.855453698,"[[[ 44  47  38]
  [ 24  45  38]
  [ 10  27  28]
  ...
  [  9   9  10]
  [  9   9  10]
  [  9   9  10]]
 [[ 32  30  52]
  [ 27  36  54]
  [ 18  39  44]
  ...
  [ 10   9  10]
  [ 10   9  10]
  [ 10   9  10]]
 [[ 15  41  54]
  [ 25  28  40]
  [ 37  29  43]
  ...
  [ 12  10  10]
  [ 12  10  10]
  [ 11  10  10]]
 ...
 [[189 191 190]
  [189 192 177]
  [180 184 160]
  ...
  [ 73  61  47]
  [ 76  65  56]
  [ 77  71  66]]
 [[130 166 190]
  [116 166 175]
  [129 157 166]
  ...
  [ 73  68  57]
  [ 72  71  60]
  [ 73  75  66]]
 [[126 152 157]
  [123 154 177]
  [146 159 194]
  ...
  [ 74  78  78]
  [ 73  77  77]
  [ 72  81  75]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[17.94091117 14.27568801 12.68706913 ... 20.47865351 22.53245124
  22.9907758 ]
 [13.49517375 13.12222085 12.8682379  ... 20.79636727 21.80431355
  22.58712058]
 [12.58863384 12.6278247  12.69056202 ... 20.73186317 20.99390992
  21.54907934]
 ...
 [ 5.4739225   5.4325302   5.41483827 ...  5.2101241   5.21138005
   5.17999053]
 [ 5.3524683   5.36899663  5.39054044 ...  5.19745808  5.19793552
   5.13958441]
 [ 5.20573529  5.2918693   5.33062029 ...  5.13907201  5.12205998
   5.01208366]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
113,UniDepthV2,0000001284.png,0,0.996651,42.74921875,43.49972995,2.752070903,-6.855453698,"[[[ 44  47  38]
  [ 24  45  38]
  [ 10  27  28]
  ...
  [  9   9  10]
  [  9   9  10]
  [  9   9  10]]
 [[ 32  30  52]
  [ 27  36  54]
  [ 18  39  44]
  ...
  [ 10   9  10]
  [ 10   9  10]
  [ 10   9  10]]
 [[ 15  41  54]
  [ 25  28  40]
  [ 37  29  43]
  ...
  [ 12  10  10]
  [ 12  10  10]
  [ 11  10  10]]
 ...
 [[189 191 190]
  [189 192 177]
  [180 184 160]
  ...
  [ 73  61  47]
  [ 76  65  56]
  [ 77  71  66]]
 [[130 166 190]
  [116 166 175]
  [129 157 166]
  ...
  [ 73  68  57]
  [ 72  71  60]
  [ 73  75  66]]
 [[126 152 157]
  [123 154 177]
  [146 159 194]
  ...
  [ 74  78  78]
  [ 73  77  77]
  [ 72  81  75]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.40112261 14.43907482 14.446054   ... 22.31090399 22.35442376
  22.2857767 ]
 [14.34735212 14.38516524 14.39212186 ... 22.27153264 22.357747
  22.2460125 ]
 [14.29376866 14.33144362 14.33837581 ... 22.27461152 22.27483144
  22.24939965]
 ...
 [ 5.86024028  5.85281186  5.85548709 ...  5.57729462  5.58275926
   5.58189743]
 [ 5.82498538  5.82894629  5.83146973 ...  5.54921344  5.5545841
   5.5591418 ]
 [ 5.78990999  5.79384599  5.79649208 ...  5.52653111  5.53194594
   5.53109681]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
114,DepthPro,0000001284.png,1,0.997989,22.46941056,22.64174085,1.551814587,-0.894596036,"[[[ 44  47  38]
  [ 24  45  38]
  [ 10  27  28]
  ...
  [  9   9  10]
  [  9   9  10]
  [  9   9  10]]
 [[ 32  30  52]
  [ 27  36  54]
  [ 18  39  44]
  ...
  [ 10   9  10]
  [ 10   9  10]
  [ 10   9  10]]
 [[ 15  41  54]
  [ 25  28  40]
  [ 37  29  43]
  ...
  [ 12  10  10]
  [ 12  10  10]
  [ 11  10  10]]
 ...
 [[189 191 190]
  [189 192 177]
  [180 184 160]
  ...
  [ 73  61  47]
  [ 76  65  56]
  [ 77  71  66]]
 [[130 166 190]
  [116 166 175]
  [129 157 166]
  ...
  [ 73  68  57]
  [ 72  71  60]
  [ 73  75  66]]
 [[126 152 157]
  [123 154 177]
  [146 159 194]
  ...
  [ 74  78  78]
  [ 73  77  77]
  [ 72  81  75]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[17.20848781 13.69289446 12.16912967 ... 19.64262885 21.61258192
  22.05219576]
 [12.94424406 12.58651667 12.34290237 ... 19.9473722  20.91416988
  21.66501943]
 [12.07471293 12.11230385 12.17247996 ... 19.88550142 20.13685032
  20.6693554 ]
 ...
 [ 5.25045399  5.21075149  5.19378182 ...  4.99742494  4.99862963
   4.96852155]
 [ 5.13395806  5.14981163  5.17047593 ...  4.98527601  4.98573396
   4.92976498]
 [ 4.99321531  5.07583296  5.11300197 ...  4.9292735   4.91295597
   4.80746935]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
115,UniDepthV2,0000001284.png,1,0.997989,22.46941056,24.94379743,10.29505729,-0.894596036,"[[[ 44  47  38]
  [ 24  45  38]
  [ 10  27  28]
  ...
  [  9   9  10]
  [  9   9  10]
  [  9   9  10]]
 [[ 32  30  52]
  [ 27  36  54]
  [ 18  39  44]
  ...
  [ 10   9  10]
  [ 10   9  10]
  [ 10   9  10]]
 [[ 15  41  54]
  [ 25  28  40]
  [ 37  29  43]
  ...
  [ 12  10  10]
  [ 12  10  10]
  [ 11  10  10]]
 ...
 [[189 191 190]
  [189 192 177]
  [180 184 160]
  ...
  [ 73  61  47]
  [ 76  65  56]
  [ 77  71  66]]
 [[130 166 190]
  [116 166 175]
  [129 157 166]
  ...
  [ 73  68  57]
  [ 72  71  60]
  [ 73  75  66]]
 [[126 152 157]
  [123 154 177]
  [146 159 194]
  ...
  [ 74  78  78]
  [ 73  77  77]
  [ 72  81  75]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[13.91470658 13.95137691 13.95812036 ... 21.55732516 21.59937499
  21.53304657]
 [13.86275226 13.89928819 13.90600985 ... 21.51928362 21.60258598
  21.49462545]
 [13.81097865 13.84738109 13.85407913 ... 21.52225851 21.522471
  21.4978982 ]
 ...
 [ 5.66230329  5.65512578  5.65771065 ...  5.38891448  5.39419454
   5.39336183]
 [ 5.62823917  5.6320663   5.63450451 ...  5.36178178  5.36697103
   5.3713748 ]
 [ 5.5943485   5.59815156  5.60070828 ...  5.33986558  5.34509751
   5.34427706]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
116,DepthPro,0000001498.png,0,0.998487,3.939395815,3.790621912,1.033089346,30.89194838,"[[[ 93 106 121]
  [ 97 105 121]
  [100 106 119]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[ 98 108 123]
  [ 97 108 125]
  [ 97 109 122]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[104 110 120]
  [ 99 111 122]
  [ 91 111 121]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  9  12  12]
  [  7  12  15]
  [  9  12  20]
  ...
  [ 26  25  27]
  [ 24  25  28]
  [ 25  25  28]]
 [[ 12  10  11]
  [ 14  11  15]
  [ 13  13  19]
  ...
  [ 25  23  28]
  [ 24  22  29]
  [ 24  23  28]]
 [[ 13  10  12]
  [ 13  11  13]
  [ 11  13  14]
  ...
  [ 25  22  29]
  [ 24  21  29]
  [ 24  21  29]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[7.48146309 7.1772931  7.06534285 ... 7.99798    7.9699491  8.06300085]
 [7.20373703 7.18215052 7.169217   ... 8.14073359 8.16844187 8.0188881 ]
 [7.17838911 7.19159549 7.19979873 ... 8.09808571 8.05075328 8.00794057]
 ...
 [3.81190808 3.79853813 3.79560161 ... 2.28918546 2.28782035 2.28304132]
 [3.79729513 3.80575139 3.80958943 ... 2.29149306 2.29300742 2.28961587]
 [3.81846479 3.87583744 3.90258188 ... 2.28917164 2.29795378 2.30871689]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
117,UniDepthV2,0000001498.png,0,0.998487,3.939395815,3.864126159,1.076168302,30.89194838,"[[[ 93 106 121]
  [ 97 105 121]
  [100 106 119]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[ 98 108 123]
  [ 97 108 125]
  [ 97 109 122]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[104 110 120]
  [ 99 111 122]
  [ 91 111 121]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  9  12  12]
  [  7  12  15]
  [  9  12  20]
  ...
  [ 26  25  27]
  [ 24  25  28]
  [ 25  25  28]]
 [[ 12  10  11]
  [ 14  11  15]
  [ 13  13  19]
  ...
  [ 25  23  28]
  [ 24  22  29]
  [ 24  23  28]]
 [[ 13  10  12]
  [ 13  11  13]
  [ 11  13  14]
  ...
  [ 25  22  29]
  [ 24  21  29]
  [ 24  21  29]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[6.88007094 6.88488063 6.90158092 ... 8.70178469 8.701662   8.67477643]
 [6.8678194  6.88602622 6.9025653  ... 8.68621716 8.68609446 8.67614125]
 [6.86892172 6.87372713 6.89023767 ... 8.68762002 8.68749733 8.6606479 ]
 ...
 [3.75991911 3.75881632 3.76053661 ... 2.44564006 2.44563507 2.44284765]
 [3.75925073 3.7618106  3.76353137 ... 2.44520898 2.44757531 2.44242417]
 [3.76223313 3.76112891 3.76284825 ... 2.44477599 2.44714232 2.44199285]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
118,DepthPro,0000001819.png,0,0.989705,13.83766134,13.86578786,0.293203823,-27.83174297,"[[[153 209 254]
  [149 225 255]
  [146 240 255]
  ...
  [ 27  33  41]
  [ 27  33  41]
  [ 27  32  41]]
 [[149 242 255]
  [148 241 255]
  [147 235 255]
  ...
  [ 27  34  43]
  [ 27  33  43]
  [ 26  31  43]]
 [[150 238 255]
  [149 240 255]
  [147 236 255]
  ...
  [ 28  34  44]
  [ 26  33  44]
  [ 25  33  43]]
 ...
 [[ 99  86  89]
  [100  91  91]
  [101  98  91]
  ...
  [ 22  29  29]
  [ 17  25  27]
  [  8  20  25]]
 [[101  95  89]
  [102  97  92]
  [103 100  95]
  ...
  [ 85  58  28]
  [ 94  56  26]
  [ 85  53  25]]
 [[102 103 108]
  [103 105 109]
  [107 107 110]
  ...
  [ 53  41  32]
  [ 72  45  31]
  [ 78  47  29]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ...  4.37027374  4.36605002
   4.39234863]
 [80.         80.         80.         ...  4.34011641  4.34627508
   4.35429682]
 [80.         80.         80.         ...  4.32116598  4.32025601
   4.32440971]
 ...
 [ 6.52150731  6.47302226  6.46701933 ...  4.63987003  4.6375565
   4.63143004]
 [ 6.4939915   6.4646467   6.46264253 ...  4.62470511  4.63321644
   4.63355029]
 [ 6.48349356  6.50115731  6.47806623 ...  4.5606297   4.55145226
   4.5826596 ]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
119,UniDepthV2,0000001819.png,0,0.989705,13.83766134,13.95951065,1.147454838,-27.83174297,"[[[153 209 254]
  [149 225 255]
  [146 240 255]
  ...
  [ 27  33  41]
  [ 27  33  41]
  [ 27  32  41]]
 [[149 242 255]
  [148 241 255]
  [147 235 255]
  ...
  [ 27  34  43]
  [ 27  33  43]
  [ 26  31  43]]
 [[150 238 255]
  [149 240 255]
  [147 236 255]
  ...
  [ 28  34  44]
  [ 26  33  44]
  [ 25  33  43]]
 ...
 [[ 99  86  89]
  [100  91  91]
  [101  98  91]
  ...
  [ 22  29  29]
  [ 17  25  27]
  [  8  20  25]]
 [[101  95  89]
  [102  97  92]
  [103 100  95]
  ...
  [ 85  58  28]
  [ 94  56  26]
  [ 85  53  25]]
 [[102 103 108]
  [103 105 109]
  [107 107 110]
  ...
  [ 53  41  32]
  [ 72  45  31]
  [ 78  47  29]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[75.72076565 75.72076565 75.72076565 ...  3.81232876  3.81223037
   3.80791926]
 [75.72076565 75.72076565 75.72076565 ...  3.81293174  3.81287893
   3.80856466]
 [75.72076565 75.72076565 75.72076565 ...  3.81357624  3.81352343
   3.80920826]
 ...
 [ 5.67325692  5.6771343   5.67974209 ...  4.1660323   4.16602418
   4.16131318]
 [ 5.65017495  5.6539544   5.64559394 ...  4.16943714  4.1734233
   4.16873532]
 [ 5.61620282  5.62003868  5.62248354 ...  4.17681866  4.17681053
   4.17615746]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
120,DepthPro,0000001926.png,0,0.971189,27.19079512,27.14244794,0.792808992,-6.762481433,"[[[ 11  15  11]
  [ 12  13  10]
  [ 13  13  11]
  ...
  [204 188 198]
  [201 201 215]
  [198 209 221]]
 [[ 16  17  13]
  [ 14  17  12]
  [ 13  16  12]
  ...
  [197 222 253]
  [194 219 253]
  [191 218 249]]
 [[ 22  19  14]
  [ 18  21  14]
  [ 12  22  13]
  ...
  [215 223 250]
  [201 225 251]
  [194 229 251]]
 ...
 [[ 51  57  33]
  [ 46  56  32]
  [ 46  51  32]
  ...
  [ 77  83  82]
  [ 75  85  81]
  [ 74  86  80]]
 [[ 43  46  32]
  [ 46  51  32]
  [ 44  54  31]
  ...
  [ 98  87  81]
  [ 99  86  80]
  [ 97  86  80]]
 [[ 44  39  23]
  [ 46  43  24]
  [ 44  47  25]
  ...
  [ 85  77  83]
  [ 93  75  78]
  [ 95  77  73]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[11.51884043 10.77915144 10.59386743 ... 11.56365988 11.74887801
  11.44711884]
 [11.37098677 11.25157863 11.1613011  ... 11.69921472 11.76847131
  11.49808559]
 [10.98907112 11.07554809 11.14846585 ... 11.67278817 11.6070821
  11.47671661]
 ...
 [ 5.55333405  5.5043943   5.50300299 ...  5.72339807  5.72353408
   5.67459222]
 [ 5.39749321  5.40938951  5.45645094 ...  5.64454673  5.64683095
   5.55728329]
 [ 5.2651079   5.36659537  5.42599659 ...  5.55679376  5.58535416
   5.45082274]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
